protocol,split,experiment,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,validation,R-B0,relevance_grade,1,139,113,26,0.03597122302158273,0.0,0.0,0.0,0.0,0.03836930455635492,0.018805309734513276,0.02654867256637168,0.008849557522123894,0.009275312211270531,0.03309352517985612,0.03274336283185841,0.061946902654867256,0.016371681415929203,0.014877382007956465,0.038129496402877695,0.06253687315634218,0.11504424778761062,0.023507515100435455,0.023995896344786643,0.033093525179856115,0.06651917404129794,0.12389380530973451,0.02394999297654165,0.025919551925501418
temporal,validation,R-B0,conservative_relevance_grade,1,139,113,26,0.03597122302158273,0.0,0.0,0.0,0.0,0.03836930455635492,0.018805309734513276,0.02654867256637168,0.008849557522123894,0.009275312211270531,0.03309352517985612,0.03274336283185841,0.061946902654867256,0.016371681415929203,0.014389212902631537,0.038129496402877695,0.06253687315634218,0.11504424778761062,0.023507515100435455,0.023655804778330746,0.033093525179856115,0.06651917404129794,0.12389380530973451,0.02394999297654165,0.025686844324741564
temporal,validation,R-B0,event_hierarchy_relevance_grade,1,139,113,26,0.03597122302158273,0.0,0.0,0.0,0.0,0.03836930455635492,0.018805309734513276,0.02654867256637168,0.008849557522123894,0.0096700566269741,0.03309352517985612,0.03274336283185841,0.061946902654867256,0.016371681415929203,0.01570551059576972,0.038129496402877695,0.06253687315634218,0.11504424778761062,0.023507515100435455,0.0249053357680452,0.033093525179856115,0.06651917404129794,0.12389380530973451,0.02394999297654165,0.02669708067857902
temporal,validation,R-B0,relevance_grade,2,139,101,38,0.03597122302158273,0.0,0.0,0.0,0.0,0.03836930455635492,0.009900990099009901,0.009900990099009901,0.0033003300330033,0.005426834454193761,0.03309352517985612,0.02805280528052805,0.039603960396039604,0.009240924092409241,0.011694496701971095,0.038129496402877695,0.0528052805280528,0.06930693069306931,0.013484205563413485,0.0218963988808009,0.033093525179856115,0.05808580858085808,0.0891089108910891,0.014766924928467397,0.024048607599818417
temporal,validation,R-E1,relevance_grade,1,139,113,26,0.014388489208633094,0.0,0.0,0.0,0.0,0.026378896882494004,0.024336283185840708,0.035398230088495575,0.013274336283185839,0.01264011063167655,0.04316546762589928,0.03820058997050147,0.07079646017699115,0.020796460176991147,0.018204544095781556,0.0381294964028777,0.07138643067846608,0.12389380530973451,0.028311560612445566,0.028993002786678424,0.03201438848920863,0.07986725663716815,0.1415929203539823,0.02938614974013204,0.032565393777372754
temporal,validation,R-E1,conservative_relevance_grade,1,139,113,26,0.014388489208633094,0.0,0.0,0.0,0.0,0.026378896882494004,0.024336283185840708,0.035398230088495575,0.013274336283185839,0.01326545957967273,0.04316546762589928,0.03820058997050147,0.07079646017699115,0.020796460176991147,0.019298351981405382,0.0381294964028777,0.07138643067846608,0.12389380530973451,0.028311560612445566,0.029127108122474606,0.03201438848920863,0.07986725663716815,0.1415929203539823,0.02938614974013204,0.03290953313187468
temporal,validation,R-E1,event_hierarchy_relevance_grade,1,139,113,26,0.014388489208633094,0.0,0.0,0.0,0.0,0.026378896882494004,0.024336283185840708,0.035398230088495575,0.013274336283185839,0.013792402450620245,0.04316546762589928,0.03820058997050147,0.07079646017699115,0.020796460176991147,0.020399421281045473,0.0381294964028777,0.07138643067846608,0.12389380530973451,0.028311560612445566,0.030395521163919074,0.03201438848920863,0.07986725663716815,0.1415929203539823,0.02938614974013204,0.03426000165240571
temporal,validation,R-E1,relevance_grade,2,139,101,38,0.014388489208633094,0.0,0.0,0.0,0.0,0.026378896882494004,0.024752475247524754,0.0297029702970297,0.01155115511551155,0.014141905954251981,0.04316546762589928,0.03795379537953795,0.04950495049504951,0.016006600660066005,0.020367460225973424,0.0381294964028777,0.0627062706270627,0.07920792079207921,0.019935564985069935,0.02913738595605276,0.03201438848920863,0.07409240924092408,0.1188118811881188,0.02258172245796008,0.033134219440690976
temporal,validation,R-E2,relevance_grade,1,139,113,26,0.02158273381294964,0.0,0.0,0.0,0.0,0.02877697841726619,0.024336283185840708,0.035398230088495575,0.013274336283185839,0.01264011063167655,0.04316546762589929,0.047050147492625365,0.07964601769911504,0.02300884955752212,0.022015841069882382,0.03597122302158273,0.07028023598820059,0.11504424778761062,0.027784801236128667,0.029661931289064036,0.03237410071942446,0.08089970501474926,0.1415929203539823,0.0296876181831934,0.03410558416580543
temporal,validation,R-E2,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.0,0.0,0.0,0.0,0.02877697841726619,0.024336283185840708,0.035398230088495575,0.013274336283185839,0.01326545957967273,0.04316546762589929,0.047050147492625365,0.07964601769911504,0.02300884955752212,0.023109648955506212,0.03597122302158273,0.07028023598820059,0.11504424778761062,0.027784801236128667,0.029747491656174508,0.03237410071942446,0.08089970501474926,0.1415929203539823,0.0296876181831934,0.033825671913021854
