experiment,protocol,split,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,experiment_family,source_file
full:minus_entities,query_dedup,validation,relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0315457825426639,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.0335352624771283,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.0348117548491466,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0399475129974165,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_entities,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0315457825426639,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.033603900285339,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.0351506385221248,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0387241625136672,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_entities,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.0600414078674948,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0329849459158672,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.0353034349963284,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.036404213784769,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0399721336442611,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_entities,query_dedup,validation,relevance_grade,2,99,58,41,0.0707070707070707,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0615763546798029,0.037037037037037,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0375286033697209,0.0383838383838383,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0324699405663527,0.0353535353535353,0.0221264367816091,0.0862068965517241,0.0706896551724137,0.0339885263192711,0.0404040404040404,0.0408251231527093,0.1724137931034483,0.0761099842235745,0.0400983075646266,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_context,query_dedup,validation,relevance_grade,1,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0272458506621545,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0253225899981627,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0312457493898452,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.035196960803917,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_context,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0272458506621545,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0272386408396194,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0328312938277583,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.0366535666679107,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_context,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0291181811684211,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0291057531935285,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0346428998449696,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.0389877209858503,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_context,query_dedup,validation,relevance_grade,2,99,58,41,0.0606060606060606,0.0158045977011494,0.0517241379310344,0.0517241379310344,0.0443349753694581,0.0404040404040404,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0324131671670458,0.0424242424242424,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0301251501702281,0.0414141414141414,0.0227011494252873,0.0862068965517241,0.0620689655172413,0.0314245409407929,0.0409090909090909,0.0366584564860426,0.1379310344827586,0.0650681915234333,0.0361251200368438,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_intent,query_dedup,validation,relevance_grade,1,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0292415865489384,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0257742138243445,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.0282173615417896,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0426315579559218,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_intent,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0316889462619042,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0282440884282199,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.0308584980681645,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0439358239556005,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_intent,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0335612767681708,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.030111200782129,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.03323932359174,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0461338774883098,phase11,outputs/retrieval/phase11/metrics.csv
full:minus_intent,query_dedup,validation,relevance_grade,2,99,58,41,0.0707070707070707,0.0158045977011494,0.0517241379310344,0.0517241379310344,0.0443349753694581,0.0538720538720538,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0347874046875302,0.0464646464646464,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0306624267910305,0.0404040404040404,0.0278735632183908,0.0862068965517241,0.0620689655172413,0.03356893011006,0.0469696969696969,0.0656609195402298,0.1896551724137931,0.0689806583669346,0.0460575749057118,phase11,outputs/retrieval/phase11/metrics.csv
selected:complete,query_dedup,validation,relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.0336700336700336,0.0183574879227053,0.072463768115942,0.072463768115942,0.0308485321097137,0.0323232323232323,0.0183574879227053,0.072463768115942,0.072463768115942,0.0266932937517195,0.0383838383838383,0.039975845410628,0.1304347826086956,0.0798481711525189,0.0341803613802644,0.0439393939393939,0.0558143547273982,0.1739130434782608,0.0824512973254392,0.0387814289942438,phase11,outputs/retrieval/phase11/metrics.csv
selected:complete,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.0336700336700336,0.0183574879227053,0.072463768115942,0.072463768115942,0.0308485321097137,0.0323232323232323,0.0183574879227053,0.072463768115942,0.072463768115942,0.0267158086426291,0.0383838383838383,0.039975845410628,0.1304347826086956,0.0798481711525189,0.0340042124391644,0.0439393939393939,0.0558143547273982,0.1739130434782608,0.0824512973254392,0.0386769549627928,phase11,outputs/retrieval/phase11/metrics.csv
selected:complete,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.0600414078674948,0.0336700336700336,0.0183574879227053,0.072463768115942,0.072463768115942,0.0320937345745798,0.0323232323232323,0.0183574879227053,0.072463768115942,0.072463768115942,0.0282519552905166,0.0383838383838383,0.039975845410628,0.1304347826086956,0.0798481711525189,0.0352107996434359,0.0439393939393939,0.0558143547273982,0.1739130434782608,0.0824512973254392,0.0406906117552453,phase11,outputs/retrieval/phase11/metrics.csv
selected:complete,query_dedup,validation,relevance_grade,2,99,58,41,0.0707070707070707,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0615763546798029,0.0336700336700336,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0366991157856938,0.0323232323232323,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0317558149804939,0.0383838383838383,0.0255747126436781,0.1034482758620689,0.0724137931034482,0.0349157172742226,0.0439393939393939,0.0429802955665024,0.1551724137931034,0.0756303474202748,0.0403894011598188,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_bm25,query_dedup,validation,relevance_grade,1,99,69,30,0.0505050505050505,0.0159420289855072,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0437710437710437,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0293045257750454,0.0444444444444444,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0254440869742228,0.0363636363636363,0.0391476880607315,0.1304347826086956,0.0715378421900161,0.0326696581713098,0.0393939393939393,0.0675465838509316,0.1884057971014492,0.0753665475852176,0.0407666537373247,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_bm25,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0505050505050505,0.0159420289855072,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0437710437710437,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0293045257750454,0.0444444444444444,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0252844012947446,0.0363636363636363,0.0391476880607315,0.1304347826086956,0.0715378421900161,0.031827340106998,0.0393939393939393,0.0675465838509316,0.1884057971014492,0.0753665475852176,0.0387243225377976,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_bm25,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0505050505050505,0.0159420289855072,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0437710437710437,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0295836358056394,0.0444444444444444,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0260264596798924,0.0363636363636363,0.0391476880607315,0.1304347826086956,0.0715378421900161,0.032287178204528,0.0393939393939393,0.0675465838509316,0.1884057971014492,0.0753665475852176,0.0402509741045015,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_bm25,query_dedup,validation,relevance_grade,2,99,58,41,0.0505050505050505,0.0163793103448275,0.0517241379310344,0.0517241379310344,0.0541871921182266,0.0437710437710437,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0348622806634161,0.0444444444444444,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0302696896762306,0.0363636363636363,0.0280377668308702,0.1206896551724138,0.066139846743295,0.0338817515086636,0.0393939393939393,0.0464285714285714,0.1551724137931034,0.0685207991242474,0.0393796864653342,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_dense,query_dedup,validation,relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.0471380471380471,0.0183574879227053,0.072463768115942,0.072463768115942,0.0308485321097137,0.0424242424242424,0.0183574879227053,0.072463768115942,0.072463768115942,0.0266932937517195,0.0393939393939394,0.039975845410628,0.1304347826086956,0.0793650793650793,0.0337877395518303,0.0459595959595959,0.0715493443754313,0.217391304347826,0.0849283678735825,0.0403433380053379,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_dense,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.0471380471380471,0.0183574879227053,0.072463768115942,0.072463768115942,0.0308485321097137,0.0424242424242424,0.0183574879227053,0.072463768115942,0.072463768115942,0.0267158086426291,0.0393939393939394,0.039975845410628,0.1304347826086956,0.0793650793650793,0.0335940810334103,0.0459595959595959,0.0715493443754313,0.217391304347826,0.0849283678735825,0.0396215466713169,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_dense,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.0600414078674948,0.0471380471380471,0.0183574879227053,0.072463768115942,0.072463768115942,0.0320937345745798,0.0424242424242424,0.0183574879227053,0.072463768115942,0.072463768115942,0.0282519552905166,0.0393939393939394,0.039975845410628,0.1304347826086956,0.0793650793650793,0.0347815404194042,0.0459595959595959,0.0715493443754313,0.217391304347826,0.0849283678735825,0.0408984929255889,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_dense,query_dedup,validation,relevance_grade,2,99,58,41,0.0707070707070707,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0615763546798029,0.0471380471380471,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0366991157856938,0.0424242424242424,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0317558149804939,0.0393939393939394,0.0255747126436781,0.1034482758620689,0.0727969348659003,0.0350055867829709,0.0459595959595959,0.0550492610837438,0.1724137931034483,0.0770748710857603,0.042804488391454,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_entities,query_dedup,validation,relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0315457825426639,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.0335352624771283,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.0348117548491466,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0399475129974165,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_entities,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0315457825426639,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.033603900285339,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.0351506385221248,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0387241625136672,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_entities,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.0600414078674948,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0329849459158672,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.0353034349963284,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.036404213784769,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0399721336442611,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_entities,query_dedup,validation,relevance_grade,2,99,58,41,0.0707070707070707,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0615763546798029,0.037037037037037,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0375286033697209,0.0383838383838383,0.0192528735632183,0.0689655172413793,0.0689655172413793,0.0324699405663527,0.0353535353535353,0.0221264367816091,0.0862068965517241,0.0706896551724137,0.0339885263192711,0.0404040404040404,0.0408251231527093,0.1724137931034483,0.0761099842235745,0.0400983075646266,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_context,query_dedup,validation,relevance_grade,1,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0272458506621545,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0253225899981627,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0312457493898452,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.035196960803917,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_context,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0272458506621545,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0272386408396194,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0328312938277583,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.0366535666679107,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_context,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0291181811684211,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0291057531935285,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0346428998449696,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.0389877209858503,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_context,query_dedup,validation,relevance_grade,2,99,58,41,0.0606060606060606,0.0158045977011494,0.0517241379310344,0.0517241379310344,0.0443349753694581,0.0404040404040404,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0324131671670458,0.0424242424242424,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0301251501702281,0.0414141414141414,0.0227011494252873,0.0862068965517241,0.0620689655172413,0.0314245409407929,0.0409090909090909,0.0366584564860426,0.1379310344827586,0.0650681915234333,0.0361251200368438,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_intent,query_dedup,validation,relevance_grade,1,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0292415865489384,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0257742138243445,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.0282173615417896,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0426315579559218,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_intent,query_dedup,validation,conservative_relevance_grade,1,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0316889462619042,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0282440884282199,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.0308584980681645,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0439358239556005,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_intent,query_dedup,validation,event_hierarchy_relevance_grade,1,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0455486542443064,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0335612767681708,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.030111200782129,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.03323932359174,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0461338774883098,phase11,outputs/retrieval/phase11/metrics.csv
selected:minus_intent,query_dedup,validation,relevance_grade,2,99,58,41,0.0707070707070707,0.0158045977011494,0.0517241379310344,0.0517241379310344,0.0443349753694581,0.0538720538720538,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0347874046875302,0.0464646464646464,0.0192528735632183,0.0689655172413793,0.0603448275862069,0.0306624267910305,0.0404040404040404,0.0278735632183908,0.0862068965517241,0.0620689655172413,0.03356893011006,0.0469696969696969,0.0656609195402298,0.1896551724137931,0.0689806583669346,0.0460575749057118,phase11,outputs/retrieval/phase11/metrics.csv
R-B0,query_dedup,test,relevance_grade,1,101,68,33,0.0198019801980198,0.0,0.0,0.0,0.0,0.033003300330033,0.0018382352941176,0.0147058823529411,0.0049019607843137,0.0004929398382591,0.0356435643564356,0.0093312324929971,0.0588235294117647,0.0144607843137254,0.0032000011475561,0.0405940594059405,0.0299778244631185,0.1764705882352941,0.0299953314659197,0.0145949514881455,0.0400990099009901,0.0363678804855275,0.2058823529411764,0.0317795010160927,0.0162712848839576,phase11,outputs/retrieval/phase11/metrics.csv
R-B0,query_dedup,test,conservative_relevance_grade,1,101,68,33,0.0198019801980198,0.0,0.0,0.0,0.0,0.033003300330033,0.0018382352941176,0.0147058823529411,0.0049019607843137,0.0004929398382591,0.0356435643564356,0.0093312324929971,0.0588235294117647,0.0144607843137254,0.0026048397147452,0.0405940594059405,0.0299778244631185,0.1764705882352941,0.0299953314659197,0.0131467345161624,0.0400990099009901,0.0363678804855275,0.2058823529411764,0.0317795010160927,0.014945155368581,phase11,outputs/retrieval/phase11/metrics.csv
R-B0,query_dedup,test,event_hierarchy_relevance_grade,1,101,68,33,0.0198019801980198,0.0,0.0,0.0,0.0,0.033003300330033,0.0018382352941176,0.0147058823529411,0.0049019607843137,0.0007075041157877,0.0356435643564356,0.0093312324929971,0.0588235294117647,0.0144607843137254,0.0034292457552133,0.0405940594059405,0.0299778244631185,0.1764705882352941,0.0299953314659197,0.0129146264955241,0.0400990099009901,0.0363678804855275,0.2058823529411764,0.0317795010160927,0.0149747893502421,phase11,outputs/retrieval/phase11/metrics.csv
R-B0,query_dedup,test,relevance_grade,2,101,58,43,0.0198019801980198,0.0,0.0,0.0,0.0,0.033003300330033,0.0,0.0,0.0,0.0005779294655452,0.0356435643564356,0.0100574712643678,0.0344827586206896,0.0068965517241379,0.0037517254833416,0.0405940594059405,0.034688013136289,0.1379310344827586,0.0203201970443349,0.0171113224343775,0.0400990099009901,0.0414614121510673,0.1724137931034483,0.0224119820341929,0.0190766788294675,phase11,outputs/retrieval/phase11/metrics.csv
R-E1,query_dedup,test,relevance_grade,1,101,68,33,0.0297029702970297,0.0024509803921568,0.0147058823529411,0.0147058823529411,0.0021008403361344,0.0363036303630363,0.005392156862745,0.0294117647058823,0.0196078431372549,0.0026936805047117,0.0455445544554455,0.0147233893557422,0.088235294117647,0.0313725490196078,0.0062264556096728,0.0386138613861386,0.0254026610644257,0.1470588235294117,0.0391456582633053,0.0129570832983347,0.0351485148514851,0.0445378151260504,0.2058823529411764,0.0428752877669286,0.0194746241841306,phase11,outputs/retrieval/phase11/metrics.csv
R-E1,query_dedup,test,conservative_relevance_grade,1,101,68,33,0.0297029702970297,0.0024509803921568,0.0147058823529411,0.0147058823529411,0.0021008403361344,0.0363036303630363,0.005392156862745,0.0294117647058823,0.0196078431372549,0.0017687079687728,0.0455445544554455,0.0147233893557422,0.088235294117647,0.0313725490196078,0.0053575673755995,0.0386138613861386,0.0254026610644257,0.1470588235294117,0.0391456582633053,0.0123192938303073,0.0351485148514851,0.0445378151260504,0.2058823529411764,0.0428752877669286,0.0188310055313452,phase11,outputs/retrieval/phase11/metrics.csv
R-E1,query_dedup,test,event_hierarchy_relevance_grade,1,101,68,33,0.0297029702970297,0.0024509803921568,0.0147058823529411,0.0147058823529411,0.0021008403361344,0.0363036303630363,0.005392156862745,0.0294117647058823,0.0196078431372549,0.0023493561301665,0.0455445544554455,0.0147233893557422,0.088235294117647,0.0313725490196078,0.0063014434772191,0.0386138613861386,0.0254026610644257,0.1470588235294117,0.0391456582633053,0.0117554760770499,0.0351485148514851,0.0445378151260504,0.2058823529411764,0.0428752877669286,0.0170394003189581,phase11,outputs/retrieval/phase11/metrics.csv
R-E1,query_dedup,test,relevance_grade,2,101,58,43,0.0297029702970297,0.0,0.0,0.0,0.0024630541871921,0.0363036303630363,0.0057471264367816,0.0172413793103448,0.0057471264367816,0.0031581081779379,0.0455445544554455,0.0125205254515599,0.0517241379310344,0.0126436781609195,0.0072999824389268,0.0386138613861386,0.0264778325123152,0.1034482758620689,0.0192939244663382,0.0151910631773579,0.0351485148514851,0.0519293924466338,0.1896551724137931,0.0251033751487472,0.0228323180089807,phase11,outputs/retrieval/phase11/metrics.csv
R-E2,query_dedup,test,relevance_grade,1,101,68,33,0.0396039603960396,0.0024509803921568,0.0147058823529411,0.0147058823529411,0.0021008403361344,0.0297029702970297,0.005392156862745,0.0294117647058823,0.0196078431372549,0.0026936805047117,0.0435643564356435,0.0165616246498599,0.1029411764705882,0.0350490196078431,0.0065910962714518,0.0415841584158415,0.0280812324929971,0.1617647058823529,0.0420926704014939,0.0142002328984939,0.0400990099009901,0.0424369747899159,0.1911764705882352,0.0441234827264239,0.020167240250972,phase11,outputs/retrieval/phase11/metrics.csv
R-E2,query_dedup,test,conservative_relevance_grade,1,101,68,33,0.0396039603960396,0.0024509803921568,0.0147058823529411,0.0147058823529411,0.0021008403361344,0.0297029702970297,0.005392156862745,0.0294117647058823,0.0196078431372549,0.0017687079687728,0.0435643564356435,0.0165616246498599,0.1029411764705882,0.0350490196078431,0.0057222080373785,0.0415841584158415,0.0280812324929971,0.1617647058823529,0.0420926704014939,0.0129736098257525,0.0400990099009901,0.0424369747899159,0.1911764705882352,0.0441234827264239,0.0193551331163777,phase11,outputs/retrieval/phase11/metrics.csv
R-E2,query_dedup,test,event_hierarchy_relevance_grade,1,101,68,33,0.0396039603960396,0.0024509803921568,0.0147058823529411,0.0147058823529411,0.0021008403361344,0.0297029702970297,0.005392156862745,0.0294117647058823,0.0196078431372549,0.0023493561301665,0.0435643564356435,0.0165616246498599,0.1029411764705882,0.0350490196078431,0.0068260997908159,0.0415841584158415,0.0280812324929971,0.1617647058823529,0.0420926704014939,0.0134172257141417,0.0400990099009901,0.0424369747899159,0.1911764705882352,0.0441234827264239,0.019303574592629,phase11,outputs/retrieval/phase11/metrics.csv
R-E2,query_dedup,test,relevance_grade,2,101,58,43,0.0396039603960396,0.0,0.0,0.0,0.0024630541871921,0.0297029702970297,0.0057471264367816,0.0172413793103448,0.0057471264367816,0.0031581081779379,0.0435643564356435,0.0125205254515599,0.0517241379310344,0.0126436781609195,0.0077274921803228,0.0415841584158415,0.0322249589490968,0.1206896551724138,0.0209017515051997,0.0166485489154756,0.0400990099009901,0.0494663382594417,0.1724137931034483,0.0247194854953475,0.0236443506390707,phase11,outputs/retrieval/phase11/metrics.csv
R-E3,query_dedup,test,relevance_grade,1,101,68,33,0.0396039603960396,0.0,0.0,0.0,0.0,0.0495049504950495,0.0039390756302521,0.0294117647058823,0.0122549019607843,0.0060619465776913,0.0435643564356435,0.0039390756302521,0.0294117647058823,0.0122549019607843,0.0051745937377064,0.0415841584158415,0.0248716153127917,0.1617647058823529,0.0317752100840336,0.013666864018954,0.0376237623762376,0.0655753968253968,0.25,0.0371139481433599,0.0266390193463595,phase11,outputs/retrieval/phase11/metrics.csv
