protocol,split,experiment,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,validation,legacy:all_terms_minus_entity_penalty,conservative_relevance_grade,1,139,113,26,0.014388489208633094,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.033573141486810544,0.030530973451327437,0.04424778761061947,0.022123893805309734,0.020473110292798143,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.022123893805309734,0.020268774899771587,0.02589928057553957,0.041961651917404134,0.07079646017699115,0.025319567354965582,0.02484865819173413,0.026618705035971225,0.06002949852507374,0.10619469026548672,0.027405431199028284,0.0301982587313478
temporal,validation,legacy:all_terms_minus_entity_penalty,event_hierarchy_relevance_grade,1,139,113,26,0.014388489208633094,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.033573141486810544,0.030530973451327437,0.04424778761061947,0.022123893805309734,0.02100005316374566,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.022123893805309734,0.02072196299982807,0.02589928057553957,0.041961651917404134,0.07079646017699115,0.025319567354965582,0.025301846291790612,0.026618705035971225,0.06002949852507374,0.10619469026548672,0.027405431199028284,0.0307563492833859
temporal,validation,legacy:all_terms_minus_entity_penalty,relevance_grade,2,139,101,38,0.014388489208633094,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.033573141486810544,0.034653465346534656,0.039603960396039604,0.02145214521452145,0.023453859863318317,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.02145214521452145,0.02329673679126338,0.02589928057553957,0.03910891089108911,0.0594059405940594,0.023927392739273926,0.024980812011057917,0.026618705035971225,0.055610561056105616,0.0891089108910891,0.025711026985051445,0.030027803568570134
temporal,validation,legacy:all_terms_minus_context_bonus,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.030935251798561155,0.04786135693215339,0.07964601769911504,0.03236058435173479,0.0296824007435271,0.02805755395683453,0.05958702064896755,0.10619469026548672,0.03427562228967747,0.032948411397077014
temporal,validation,legacy:all_terms_minus_context_bonus,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.030935251798561155,0.04786135693215339,0.07964601769911504,0.03236058435173479,0.030389999055576728,0.02805755395683453,0.05958702064896755,0.10619469026548672,0.03427562228967747,0.03339751267057744
temporal,validation,legacy:all_terms_minus_context_bonus,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.030935251798561155,0.04786135693215339,0.07964601769911504,0.03236058435173479,0.030961858768157036,0.02805755395683453,0.05958702064896755,0.10619469026548672,0.03427562228967747,0.03416587180267761
temporal,validation,legacy:all_terms_minus_context_bonus,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.031654676258992806,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.030935251798561155,0.04900990099009901,0.06930693069306931,0.031490649064906485,0.03320902261404517,0.02805755395683453,0.05066006600660067,0.07920792079207921,0.03215071507150715,0.034101262794243296
temporal,validation,legacy:all_terms_minus_context_penalty,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.030215827338129497,0.05228613569321534,0.07964601769911504,0.031858407079646024,0.03140466863804215,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.0335021823569455,0.03280159737957033
temporal,validation,legacy:all_terms_minus_context_penalty,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.030215827338129497,0.05228613569321534,0.07964601769911504,0.031858407079646024,0.031110094939619547,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.0335021823569455,0.03305662515432789
temporal,validation,legacy:all_terms_minus_context_penalty,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.030215827338129497,0.05228613569321534,0.07964601769911504,0.031858407079646024,0.031681954652199855,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.0335021823569455,0.03381521646368994
