protocol,split,configuration,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,validation,phase11_R-E7,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.028776978417266192,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.031500210703750524,0.03146380400033533,0.027697841726618707,0.07389380530973451,0.12389380530973451,0.034798550688712064,0.037298753100784135
temporal,validation,phase11_R-E7,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.028776978417266192,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.031500210703750524,0.031054012331314385,0.027697841726618707,0.07389380530973451,0.12389380530973451,0.034798550688712064,0.03738959554506362
temporal,validation,phase11_R-E7,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.028776978417266192,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.031500210703750524,0.03162587204389469,0.027697841726618707,0.07389380530973451,0.12389380530973451,0.034798550688712064,0.03804850544632918
temporal,validation,phase11_R-E7,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.028776978417266192,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.029496402877697846,0.04702970297029703,0.0594059405940594,0.030567342448530564,0.03207866312130855,0.027697841726618707,0.07178217821782178,0.0891089108910891,0.03246503221750746,0.03860687350101861
temporal,test,without_intent,relevance_grade,1,139,110,29,0.03597122302158273,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0012987012987012987,0.026378896882494,0.006060606060606061,0.01818181818181818,0.012121212121212121,0.004779086585088451,0.03309352517985612,0.01154040404040404,0.05454545454545454,0.019393939393939394,0.007970287801880728,0.031654676258992806,0.020631313131313132,0.06363636363636363,0.02090909090909091,0.01104847330149711,0.030575539568345324,0.043459595959595955,0.1,0.023443836864889493,0.016906460005682803
temporal,test,without_intent,conservative_relevance_grade,1,139,110,29,0.03597122302158273,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0012987012987012987,0.026378896882494,0.006060606060606061,0.01818181818181818,0.012121212121212121,0.004779086585088451,0.03309352517985612,0.01154040404040404,0.05454545454545454,0.019393939393939394,0.0075392405440573625,0.031654676258992806,0.020631313131313132,0.06363636363636363,0.02090909090909091,0.010622899700331295,0.030575539568345324,0.043459595959595955,0.1,0.023443836864889493,0.016193210463213613
temporal,test,without_intent,event_hierarchy_relevance_grade,1,139,110,29,0.03597122302158273,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0012987012987012987,0.026378896882494,0.006060606060606061,0.01818181818181818,0.012121212121212121,0.004365064968795736,0.03309352517985612,0.01154040404040404,0.05454545454545454,0.019393939393939394,0.008060010489783517,0.031654676258992806,0.020631313131313132,0.06363636363636363,0.02090909090909091,0.010969656952894704,0.030575539568345324,0.043459595959595955,0.1,0.023443836864889493,0.016390397308039182
temporal,test,without_intent,relevance_grade,2,139,96,43,0.03597122302158273,0.0,0.0,0.0,0.001488095238095238,0.026378896882494,0.010416666666666666,0.010416666666666666,0.003472222222222222,0.005476036712080516,0.03309352517985612,0.015625,0.03125,0.0076388888888888895,0.009132621439655,0.031654676258992806,0.026041666666666668,0.041666666666666664,0.009375,0.012659708991298771,0.030575539568345324,0.04114583333333333,0.07291666666666667,0.011280038331121922,0.01655700464789363
temporal,test,with_assisted_intent,relevance_grade,1,139,110,29,0.02877697841726619,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0030303030303030303,0.026378896882494,0.00446969696969697,0.02727272727272727,0.016666666666666666,0.00584258632573745,0.030215827338129497,0.00547979797979798,0.03636363636363636,0.018484848484848482,0.005370135437757484,0.03237410071942446,0.0480050505050505,0.10909090909090909,0.028571428571428574,0.019399473994081883,0.030575539568345324,0.05081890331890332,0.11818181818181818,0.029220779220779224,0.019926348278935427
temporal,test,with_assisted_intent,conservative_relevance_grade,1,139,110,29,0.02877697841726619,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0030303030303030303,0.026378896882494,0.00446969696969697,0.02727272727272727,0.016666666666666666,0.005168475779107486,0.030215827338129497,0.00547979797979798,0.03636363636363636,0.018484848484848482,0.004817297381213104,0.03237410071942446,0.0480050505050505,0.10909090909090909,0.028571428571428574,0.019207250877940073,0.030575539568345324,0.05081890331890332,0.11818181818181818,0.029220779220779224,0.01990523298774193
temporal,test,with_assisted_intent,event_hierarchy_relevance_grade,1,139,110,29,0.02877697841726619,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0030303030303030303,0.026378896882494,0.00446969696969697,0.02727272727272727,0.016666666666666666,0.006843258487410804,0.030215827338129497,0.00547979797979798,0.03636363636363636,0.018484848484848482,0.006257120852496924,0.03237410071942446,0.0480050505050505,0.10909090909090909,0.028571428571428574,0.02033003713340362,0.030575539568345324,0.05081890331890332,0.11818181818181818,0.029220779220779224,0.021146186539538127
temporal,test,with_assisted_intent,relevance_grade,2,139,96,43,0.02877697841726619,0.0,0.0,0.0,0.003472222222222222,0.026378896882494,0.005208333333333333,0.020833333333333332,0.008680555555555554,0.006694630164907495,0.030215827338129497,0.005208333333333333,0.020833333333333332,0.008680555555555554,0.006153280189097117,0.03237410071942446,0.04635416666666667,0.08333333333333333,0.016319444444444445,0.018756341729329936,0.030575539568345324,0.04635416666666667,0.08333333333333333,0.016319444444444445,0.019360051847391285
temporal,test,with_predicted_hard_intent,relevance_grade,1,139,110,29,0.02877697841726619,0.0015151515151515152,0.00909090909090909,0.00909090909090909,0.0030303030303030303,0.026378896882494,0.00446969696969697,0.02727272727272727,0.016666666666666666,0.00584258632573745,0.031654676258992806,0.00547979797979798,0.03636363636363636,0.018484848484848482,0.005370135437757484,0.0316546762589928,0.043459595959595955,0.1,0.027662337662337663,0.018512959544995218,0.030575539568345324,0.04627344877344877,0.10909090909090909,0.02831168831168831,0.019039833829848758
